NEIGHBORHOOD,BOROUGH,2015,2016,2017,BUILDING_CLASS_CATEGORY,Avg,Diff,Variance,Variance_prediction,Variance_Test
Morris Park,BRONX,438114.0,499950.0,520894.1675657676,Three_Family,469032.0,51862.167565767595,0.0995637325104423,0.12368436843684369,0.04020810535015869
Morrisania,BRONX,383384.3333333333,428478.3333333333,592341.9842562916,Three_Family,405931.3333333333,186410.65092295833,0.31470106100448736,0.10524219427664565,0.2766369011116028
Mott Haven,BRONX,477467.0,512816.0,576242.7593582888,Three_Family,495141.5,81101.25935828884,0.14074148098382047,0.06893115659417803,0.11006951207321315
Mount Eden,BRONX,553644.3333333334,539859.0,633367.7136363637,Three_Family,546751.6666666667,86616.046969697,0.13675475573645357,-0.025535062550283264,0.14763732287441797
Mount Hope,BRONX,553644.3333333334,539859.0,633367.7136363637,Three_Family,546751.6666666667,86616.046969697,0.13675475573645357,-0.025535062550283264,0.14763732287441797
Norwood,BRONX,466605.6666666667,415073.0,500736.2754385965,Three_Family,440839.3333333334,59896.94210526312,0.11961774100108725,-0.12415326139418051,0.17107463477369153
Parkchester,BRONX,408334.6666666667,459591.6666666667,501653.50244877563,Three_Family,433963.1666666667,67690.33578210894,0.13493444270135616,0.11152726151837682,0.08384639113808225
Pelham Bay,BRONX,495281.3333333333,493564.3333333333,549477.5802816902,Three_Family,494422.8333333333,55054.746948356915,0.10019471025575429,-0.003478776491818358,0.1017571033920855
Pelham Gardens,BRONX,530056.3333333334,534368.3333333334,590605.8366013071,Three_Family,532212.3333333334,58393.50326797378,0.09887051506975328,0.008069340436215967,0.09522002625574681
Port Morris,BRONX,477467.0,512816.0,576242.7593582888,Three_Family,495141.5,81101.25935828884,0.14074148098382047,0.06893115659417803,0.11006951207321315
Riverdale,BRONX,856830.6666666666,958086.0,917599.2585034013,Three_Family,907458.3333333333,10140.925170068047,0.011051583876176876,0.10568501505432015,-0.04412246535882376
Schuylerville,BRONX,495281.3333333333,493564.3333333333,549477.5802816902,Three_Family,494422.8333333333,55054.746948356915,0.10019471025575429,-0.003478776491818358,0.1017571033920855
Soundview,BRONX,398942.0,430361.3333333333,452223.52850142,Three_Family,414651.6666666666,37571.86183475336,0.08308250116763968,0.07300686864681147,0.048343780874324914
Throgs Neck,BRONX,459227.6666666667,486891.0,510074.5229818725,Three_Family,473059.3333333334,37015.18964853912,0.07256819931360226,0.05681627578520308,0.04545124670478084
Tremont,BRONX,395461.3333333333,405091.3333333333,508635.51650793647,Three_Family,400276.3333333333,108359.18317460315,0.2130389633790199,0.023772416755398373,0.20357245967700233
Unionport,BRONX,403046.6666666667,435112.6666666667,492032.4363127765,Three_Family,419079.6666666667,72952.76964610984,0.1482682121382238,0.07369585501992587,0.11568296202717604
University Heights,BRONX,421703.6666666667,473080.6666666667,485717.63492063497,Three_Family,447392.1666666667,38325.46825396828,0.07890483173465705,0.10860092922841912,0.026017108182685465
Van Nest,BRONX,438114.0,499950.0,520894.1675657676,Three_Family,469032.0,51862.167565767595,0.0995637325104423,0.12368436843684369,0.04020810535015869
Wakefield,BRONX,404327.3333333333,416933.6666666667,464104.0217372515,Three_Family,410630.5,53473.52173725149,0.11521882860891274,0.0302358248834148,0.10163746242494295
Westchester Square,BRONX,426120.0,663025.6666666666,501293.39877946133,Three_Family,544572.8333333333,-43279.43455387192,-0.08633553655254145,0.3573099482825451,-0.32262995738820344
Williamsbridge,BRONX,383571.6666666667,419401.6666666667,476052.85016988235,Three_Family,401486.6666666667,74566.18350321567,0.15663425495006755,0.08543122941015176,0.11900187864225442
Woodlawn,BRONX,489919.3333333333,495675.0,562719.291005291,Three_Family,492797.1666666666,69922.12433862442,0.12425755693164421,0.011611775188715763,0.1191434025400431
Bath Beach,BROOKLYN,1004567.6666666666,1023942.0,1102253.4389709907,Three_Family,1014254.8333333333,87998.60563765746,0.07983518356704661,0.018921319111173653,0.07104667239151315
Bay Ridge,BROOKLYN,1014207.0,1161004.6666666667,1285649.5180790962,Three_Family,1087605.8333333335,198043.68474576273,0.15404173685038366,0.12644020380050158,0.09695087942681516
Bedford-Stuyvesant,BROOKLYN,987865.6666666666,1103125.6666666667,null,Three_Family,1045495.6666666667,null,0.0,0.10448492269088723,0.0
Bensonhurst,BROOKLYN,915883.6666666666,1020387.3333333334,1203563.9557811974,Three_Family,968135.5,235428.4557811974,0.1956094270274053,0.10241568397882903,0.15219517132263202
Bergen Beach,BROOKLYN,656975.3333333334,676585.3333333334,745191.0893141947,Three_Family,666780.3333333334,78410.75598086137,0.10522234780480724,0.02898377933111172,0.09206464887281435
Boerum Hill,BROOKLYN,2813174.0,3068962.0,3203616.726551227,Three_Family,2941068.0,262548.7265512268,0.08195385058869606,0.08334674720638444,0.04203209623524034
Borough Park,BROOKLYN,1024762.3333333334,1200167.3333333333,1294714.3243189482,Three_Family,1112464.8333333333,182249.49098561495,0.14076425012249918,0.14615045346454458,0.07302536877032623
Brighton Beach,BROOKLYN,627761.3333333334,612376.3333333334,664179.7621794872,Three_Family,620068.8333333334,44110.92884615378,0.066414141709776,-0.025123439889087808,0.07799609653290593
Brooklyn Heights,BROOKLYN,6898194.333333333,4768055.666666667,5895432.222222223,Three_Family,5833125.0,62307.22222222295,0.010568728444941205,-0.4467520548382858,0.19122882140956968
Brownsville,BROOKLYN,410518.6666666667,471355.0,530390.4312629399,Three_Family,440936.8333333334,89453.59792960656,0.16865613076126582,0.12906690993695477,0.11130561145752127
Bushwick,BROOKLYN,777332.6666666666,969014.0,971190.6550652273,Three_Family,873173.3333333333,98017.32173189404,0.10092490204748829,0.19781069554550643,0.00224122323858348
Canarsie,BROOKLYN,457344.6666666667,502753.3333333333,537897.9963104929,Three_Family,480049.0,57848.99631049286,0.10754640602360688,0.09031997135772339,0.06533704014185035
Carroll Gardens,BROOKLYN,3630629.6666666665,2577453.6666666665,3164930.6184012066,Three_Family,3104041.6666666665,60888.95173454005,0.019238637138054755,-0.4086110309645398,0.18562079949522223
Clinton Hill,BROOKLYN,2243971.6666666665,2273279.0,2310399.578205128,Three_Family,2258625.333333333,51774.24487179518,0.022409216726059503,0.012892096981203577,0.016066735189575274
Cobble Hill,BROOKLYN,3341292.8333333335,2722222.1666666665,3284306.9090909087,Three_Family,3031757.5,252549.4090909087,0.07689580056962886,-0.22741371892681073,0.1711425752777247
Coney Island,BROOKLYN,555314.3333333334,462435.3333333333,654444.1444444446,Three_Family,508874.8333333334,145569.3111111112,0.22243198651381393,-0.20084754192658302,0.2933922057994833
Crown Heights,BROOKLYN,1027201.6666666666,1115585.0,1217543.3239698315,Three_Family,1071393.3333333333,146149.9906364982,0.12003678863760871,0.07922599652499215,0.08374102338912566
Cypress Hills,BROOKLYN,470155.6666666667,505829.0,558019.8490234354,Three_Family,487992.3333333334,70027.51569010201,0.12549287594814756,0.07052449213732964,0.09352866052125594
Downtown Brooklyn,BROOKLYN,2898233.6,3018386.0,3013750.0,Three_Family,2958309.8,55440.200000000186,0.01839575279966825,0.03980683716396773,-0.0015382828701783493
Dyker Heights,BROOKLYN,1035740.0,1061528.0,1174470.5008870214,Three_Family,1048634.0,125836.50088702142,0.10714317711001096,0.024293282890324137,0.09616461273545938
East Flatbush,BROOKLYN,498966.0,539777.6666666666,608913.1437607486,Three_Family,519371.8333333333,89541.31042741524,0.14705103896163788,0.07560829057395847,0.11353914396902283
East New York,BROOKLYN,429323.0,470588.6666666667,523121.5371244033,Three_Family,449955.8333333334,73165.70379106991,0.13986368099708044,0.08768946128466053,0.10042192249722608
Flatbush,BROOKLYN,792517.0,809792.0,907807.0856344759,Three_Family,801154.5,106652.58563447592,0.11748375543900422,0.02133263850470244,0.10796906874324752
Flatlands,BROOKLYN,541094.3333333334,506282.3333333333,619046.9596153847,Three_Family,523688.3333333334,95358.62628205132,0.1540410219303845,-0.06876005285588356,0.18215843649747074
Fort Greene,BROOKLYN,2024537.6666666667,2233959.0,2688385.875,Three_Family,2129248.3333333335,559137.5416666665,0.20798262141838791,0.09374448382147267,0.16903335165752573
Gerritsen Beach,BROOKLYN,502749.0,465576.5,469957.34305555554,Three_Family,484162.75,-14205.406944444461,-0.030227013481870808,-0.07984187346225594,0.009321788711869668
Gowanus,BROOKLYN,1438315.6666666667,1766899.0,1862103.814814815,Three_Family,1602607.3333333335,259496.48148148158,0.13935661342667316,0.18596610973990774,0.051127554789034746
Gravesend,BROOKLYN,829866.3333333334,904511.6666666666,981987.6097105509,Three_Family,867189.0,114798.60971055087,0.11690433624146106,0.08252556167508426,0.07889706782219068
Greenpoint,BROOKLYN,1695043.6666666667,1682666.3333333333,1850773.2779623477,Three_Family,1688855.0,161918.27796234773,0.08748682504245764,-0.007355785926265133,0.09083065258760152
Kensington,BROOKLYN,999941.3333333334,993365.0,1263587.3015873015,Three_Family,996653.1666666667,266934.1349206348,0.21125104263497718,-0.006620258750140555,0.21385328995301858
Manhattan Beach,BROOKLYN,1552763.0,1304971.0,1407616.0036231885,Three_Family,1428867.0,-21250.996376811527,-0.015097154566381521,-0.1898831468285502,0.0729211683861091
Marine Park,BROOKLYN,547747.0,691324.3333333334,796242.414257255,Three_Family,619535.6666666667,176706.7475905883,0.22192581609135023,0.20768447805251086,0.13176650608570076
Midwood,BROOKLYN,1179206.6666666667,1018745.3333333334,1244516.753764754,Three_Family,1098976.0,145540.75376475393,0.11694559621192928,-0.15750877877231997,0.18141292172117857
Mill Basin,BROOKLYN,781072.0,900663.5,859823.1001221001,Three_Family,840867.75,18955.35012210009,0.0220456395267914,0.13278155493144775,-0.047498607413664885
Navy Yard,BROOKLYN,979250.6666666666,1718342.0,1458577.0303030303,Three_Family,1348796.3333333333,109780.69696969702,0.07526561483481559,0.4301188781589075,-0.17809478985350646
Park Slope,BROOKLYN,3214529.6666666665,3294457.6666666665,3461893.3990939236,Three_Family,3254493.6666666665,207399.7324272571,0.059909335302334714,0.024261352880236335,0.04836536343697926
Prospect Heights,BROOKLYN,2689752.6666666665,3114476.3333333335,2509166.6666666665,Three_Family,2902114.5,-392947.8333333335,-0.15660491531052814,0.13637081204341583,-0.24123932248422464
Prospect-Lefferts Gardens,BROOKLYN,1281057.3333333333,1441856.6666666667,null,Three_Family,1361457.0,null,0.0,0.1115224120751717,0.0
Red Hook,BROOKLYN,1435488.5,1481404.6666666667,1736843.18128655,Three_Family,1458446.5833333335,278396.5979532164,0.16028885103316973,0.030995019591765885,0.1470705688182335
Sea Gate,BROOKLYN,458706.0,591365.0,745769.4920634921,Three_Family,525035.5,220733.99206349207,0.29598152567589825,0.22432676942328342,0.2070405047493504
Sheepshead Bay,BROOKLYN,743147.0,780151.0,880424.6110007641,Three_Family,761649.0,118775.61100076407,0.1349071908221123,0.04743184332263882,0.11389233075479878
South Slope,BROOKLYN,1601718.3333333333,2937563.3333333335,1951571.5345238093,Three_Family,2269640.8333333335,-318069.29880952416,-0.16298111198221296,0.4547459402293738,-0.5052296476798683
Sunset Park,BROOKLYN,1081138.3333333333,1102581.0,1274323.445324635,Three_Family,1091859.6666666665,182463.7786579684,0.14318482432965485,0.019447701952660844,0.13477147105371146
Williamsburg,BROOKLYN,2004323.9,2274500.8181818184,2123875.55734767,Three_Family,2139412.3590909094,-15536.801743239164,-0.0073153070053886635,0.11878514882126594,-0.07092000296959554
Windsor Terrace,BROOKLYN,1417825.6666666667,1598412.3333333333,1786369.3016591251,Three_Family,1508119.0,278250.30165912514,0.1557630336575392,0.11297877456317583,0.10521730761451353
Chelsea,MANHATTAN,8592170.0,7873833.333333333,7750000.0,Three_Family,8233001.666666666,-483001.66666666605,-0.06232279569892465,-0.09123087018182592,-0.015978494623655873
Chinatown,MANHATTAN,null,null,null,Three_Family,null,null,0.0,0.0,0.0
Civic Center,MANHATTAN,null,null,null,Three_Family,null,null,0.0,0.0,0.0
East Harlem,MANHATTAN,3274482.0,1811666.6666666667,1687955.5333333332,Three_Family,2543074.3333333335,-855118.8000000003,-0.5066003121014288,-0.8074417663293467,-0.0732905167762517
East Village,MANHATTAN,4062500.0,7410200.0,3500000.0,Three_Family,5736350.0,-2236350.0,-0.6389571428571429,0.45176918301800223,-1.1172
Flatiron District,MANHATTAN,null,null,null,Three_Family,null,null,0.0,0.0,0.0
Gramercy,MANHATTAN,9158333.5,4787500.0,9416666.666666666,Three_Family,6972916.75,2443749.916666666,0.2595132654867256,-0.9129678328981723,0.4915929203539823
Greenwich Village,MANHATTAN,1.49042855E7,1.71E7,1.2666666666666668E7,Three_Family,1.600214275E7,-3335476.083333332,-0.2633270592105262,0.1284043567251462,-0.34999999999999987
Harlem,MANHATTAN,2001626.857142857,1957602.4444444445,2476843.749733589,Three_Family,1979614.6507936507,497229.09893993847,0.2007510966299028,-0.022488944485817907,0.20963829686268848
Inwood,MANHATTAN,506633.3333333333,619123.5,718737.5,Three_Family,562878.4166666666,155859.08333333337,0.2168511916149267,0.18169261329390127,0.13859580166611593
Kips Bay,MANHATTAN,null,3875000.0,6200000.0,Three_Family,null,null,0.0,0.0,0.375
Little Italy,MANHATTAN,null,9700000.0,7090000.0,Three_Family,null,null,0.0,0.0,-0.36812411847672777
Lower East Side,MANHATTAN,3200000.0,null,null,Three_Family,null,null,0.0,0.0,0.0
Midtown,MANHATTAN,6610000.0,5685833.333333333,7606250.0,Three_Family,6147916.666666666,1458333.333333334,0.19172829361818688,-0.16253847281254585,0.2524787729389209
Murray Hill,MANHATTAN,4531250.0,2913333.0,6705000.0,Three_Family,3722291.5,2982708.5,0.4448483967188665,-0.5553491482092847,0.5654984340044743
SoHo,MANHATTAN,8401213.0,7157347.0,1.5426083333333334E7,Three_Family,7779280.0,7646803.333333334,0.4957060822308536,-0.17378869572762087,0.5360230561873018
Tribeca,MANHATTAN,1.0425E7,1.2E7,1.8E7,Three_Family,1.12125E7,6787500.0,0.3770833333333333,0.13125,0.3333333333333333
Upper East Side,MANHATTAN,8484694.0,9049506.4,7957317.6555555565,Three_Family,8767100.2,-809782.5444444427,-0.1017657682522046,0.06241361407291787,-0.13725589347082442
Upper West Side,MANHATTAN,8954244.75,7583528.2,8734793.041666666,Three_Family,8268886.475,465906.5666666664,0.05333916492860234,-0.1807491861110241,0.1318021888068679
Washington Heights,MANHATTAN,882833.25,871250.0,1283139.0,Three_Family,877041.625,406097.375,0.3164874382276589,-0.013294978479196556,0.3210010762668737
West Village,MANHATTAN,9839343.333333334,8659889.0,1.0465091200000001E7,Three_Family,9249616.166666668,1215475.0333333332,0.11614567041072066,-0.13619739621758822,0.1724975124918167
Arverne,QUEENS,463017.3333333333,446180.3333333333,368579.9216494845,Three_Family,454598.8333333333,-86018.91168384883,-0.2333792662901803,-0.03773586315249215,-0.2105389011332147
Astoria,QUEENS,968970.3333333334,1031546.6666666666,1166781.8092229485,Three_Family,1000258.5,166523.3092229485,0.142720179477129,0.06066262957888471,0.11590439745229278
Bayside,QUEENS,944894.3333333334,963177.0,1021855.9523323119,Three_Family,954035.6666666667,67820.28566564515,0.06636971239522584,0.018981627122186918,0.05742389834729783
Belle Harbor,QUEENS,767473.3333333334,762680.3333333334,984782.8234432234,Three_Family,765076.8333333334,219705.99010989,0.2231009567588756,-0.006284415357941575,0.22553448823703523
Bellerose,QUEENS,612765.6666666666,624631.6666666666,680178.41815282,Three_Family,618698.6666666666,61479.75148615334,0.09038768335683992,0.018996795444782125,0.08166497201867011
Breezy Point,QUEENS,null,null,475620.4819277108,Three_Family,null,null,0.0,0.0,0.0
Briarwood,QUEENS,688713.0,727941.3333333334,893670.6666666666,Three_Family,708327.1666666667,185343.49999999988,0.20739575205183702,0.05388941599689357,0.18544788311279464
Broad Channel,QUEENS,344127.0,385950.0,320861.375,Three_Family,365038.5,-44177.125,-0.13768290122175036,0.1083637776914108,-0.20285590623053334
Cambria Heights,QUEENS,377275.0,415674.0,480398.48660714284,Three_Family,396474.5,83923.98660714284,0.17469660905858275,0.09237768058622862,0.13473082953334284
College Point,QUEENS,692695.3333333334,779153.6666666666,860087.7985831791,Three_Family,735924.5,124163.29858317913,0.14436119055253788,0.11096441822986555,0.09409984893383574
Corona,QUEENS,691567.6666666666,789494.3333333334,848048.0784512567,Three_Family,740531.0,107517.07845125673,0.12678181954920437,0.1240372001825642,0.06904531312052122
Douglaston,QUEENS,965388.5,1067205.0,1137469.5909090908,Three_Family,1016296.75,121172.84090909082,0.1065284222783018,0.09540481913034515,0.06177272031767796
East Elmhurst,QUEENS,580453.3333333334,663448.0,754417.0982882042,Three_Family,621950.6666666667,132466.43162153743,0.17558779078855433,0.1250959633108648,0.12058196784592486
Elmhurst,QUEENS,795696.3333333334,893250.3333333334,971312.3270869297,Three_Family,844473.3333333334,126838.99375359633,0.13058517864588431,0.10921238577763381,0.08036755179223623
Far Rockaway,QUEENS,454436.6666666667,467009.3333333333,489097.29233473545,Three_Family,460723.0,28374.29233473545,0.05801359520779405,0.026921660380806012,0.045160665061063685
Floral Park,QUEENS,615334.0,716383.0,812317.5899705015,Three_Family,665858.5,146459.0899705015,0.180297819201256,0.1410544359651192,0.11809985546907247
Flushing,QUEENS,846638.8333333334,967802.0,1067711.4602484868,Three_Family,907220.4166666667,160491.0435818201,0.15031312255885054,0.12519416850416368,0.09357346433767327
